Creation Date,Step Count
2023-12-20 11:58:43+03:00,481
2023-12-20 12:09:51+03:00,552
2023-12-20 12:12:20+03:00,482
2023-12-20 12:49:32+03:00,149
2023-12-20 13:15:27+03:00,813
2023-12-20 13:16:44+03:00,798
2023-12-20 13:26:25+03:00,802
2023-12-20 13:26:27+03:00,845
2023-12-20 13:30:11+03:00,208
2023-12-20 13:35:59+03:00,161
2023-12-20 19:00:23+03:00,133
2023-12-20 19:26:55+03:00,109
2023-12-20 21:44:06+03:00,142
2023-12-21 01:01:21+03:00,166
2023-12-21 01:01:58+03:00,105
2023-12-21 10:47:10+03:00,124
2023-12-21 12:04:23+03:00,140
2023-12-21 12:14:58+03:00,140
2023-12-21 12:21:38+03:00,233
2023-12-21 12:24:15+03:00,518
2023-12-21 12:28:10+03:00,103
2023-12-21 12:31:26+03:00,567
2023-12-21 12:42:17+03:00,766
2023-12-21 12:43:02+03:00,824
2023-12-21 13:04:11+03:00,356
2023-12-21 13:11:08+03:00,1000
2023-12-21 13:14:13+03:00,109
2023-12-21 13:15:25+03:00,897
2023-12-21 13:26:15+03:00,151
2023-12-21 14:06:20+03:00,275
2023-12-21 14:07:10+03:00,281
2023-12-21 14:56:30+03:00,220
2023-12-21 14:56:37+03:00,284
2023-12-21 15:44:03+03:00,515
2023-12-21 15:48:39+03:00,733
2023-12-21 15:54:34+03:00,746
2023-12-21 15:56:28+03:00,621
2023-12-21 16:26:12+03:00,497
2023-12-21 16:30:25+03:00,788
2023-12-21 16:33:50+03:00,103
2023-12-21 16:37:00+03:00,893
2023-12-21 16:45:57+03:00,452
2023-12-21 16:47:20+03:00,394
2023-12-21 19:51:45+03:00,121
2023-12-21 20:02:03+03:00,364
2023-12-21 20:04:54+03:00,474
2023-12-21 20:11:38+03:00,266
2023-12-21 20:15:17+03:00,130
2023-12-21 21:26:39+03:00,183
2023-12-21 21:26:52+03:00,184
2023-12-21 22:11:34+03:00,300
2023-12-22 15:36:04+03:00,145
2023-12-22 18:31:48+03:00,161
2023-12-22 18:57:43+03:00,113
2023-12-22 20:20:25+03:00,135
2023-12-23 02:52:47+03:00,117
2023-12-23 19:54:31+03:00,605
2023-12-23 19:58:36+03:00,889
2023-12-23 20:05:03+03:00,705
2023-12-23 20:09:02+03:00,306
2023-12-23 23:33:10+03:00,294
2023-12-23 23:40:30+03:00,228
2023-12-23 23:58:35+03:00,635
2023-12-23 23:59:10+03:00,714
2023-12-24 00:19:58+03:00,196
2023-12-24 00:43:44+03:00,397
2023-12-24 00:49:25+03:00,1006
2023-12-24 00:53:45+03:00,1016
2023-12-24 00:59:27+03:00,445
2023-12-24 01:20:11+03:00,167
2023-12-24 01:20:54+03:00,207
2023-12-24 01:46:31+03:00,126
2023-12-24 04:21:40+03:00,315
2023-12-24 22:37:39+03:00,539
2023-12-24 22:47:30+03:00,300
2023-12-25 00:31:18+03:00,182
2023-12-25 04:54:39+03:00,142
2023-12-25 05:05:38+03:00,315
2023-12-25 05:21:01+03:00,219
2023-12-25 05:43:17+03:00,149
2023-12-25 19:01:27+03:00,150
2023-12-26 05:46:14+03:00,111
2023-12-26 19:36:27+03:00,119
2023-12-26 19:48:49+03:00,125
2023-12-28 00:51:26+03:00,160
2023-12-28 01:22:25+03:00,130
2023-12-28 04:13:36+03:00,322
2023-12-28 07:26:29+03:00,171
2023-12-28 11:44:23+03:00,137
2023-12-28 12:24:38+03:00,444
2023-12-28 12:26:32+03:00,762
2023-12-28 12:34:40+03:00,986
2023-12-28 12:36:34+03:00,829
2023-12-28 12:44:40+03:00,152
2023-12-28 13:01:48+03:00,104
2023-12-28 13:05:05+03:00,1004
2023-12-28 13:14:07+03:00,463
2023-12-28 14:16:27+03:00,137
2023-12-28 14:43:10+03:00,246
2023-12-28 14:44:11+03:00,227
2023-12-28 14:55:35+03:00,259
2023-12-28 14:56:54+03:00,215
2023-12-28 15:07:01+03:00,236
2023-12-28 15:27:33+03:00,765
2023-12-28 15:28:33+03:00,837
2023-12-28 15:36:23+03:00,443
2023-12-28 15:38:00+03:00,446
2023-12-28 15:58:39+03:00,609
2023-12-28 16:02:01+03:00,743
2023-12-28 16:08:42+03:00,825
2023-12-28 16:11:21+03:00,817
2023-12-28 16:19:41+03:00,444
2023-12-28 16:22:01+03:00,324
2023-12-29 05:38:07+03:00,101
2023-12-30 22:48:36+03:00,242
2023-12-31 00:13:54+03:00,135
2023-12-31 01:05:55+03:00,108
2024-01-01 14:10:40+03:00,335
2024-01-01 14:20:02+03:00,238
2024-01-01 14:21:45+03:00,166
2024-01-01 16:33:43+03:00,211
2024-01-01 16:33:50+03:00,160
2024-01-02 06:16:36+03:00,109
2024-01-02 22:27:39+03:00,158
2024-01-02 22:41:16+03:00,122
2024-01-02 23:13:16+03:00,222
2024-01-02 23:15:55+03:00,100
2024-01-03 00:12:19+03:00,192
2024-01-03 03:33:30+03:00,124
2024-01-03 03:43:51+03:00,156
2024-01-03 06:56:05+03:00,119
2024-01-03 19:37:00+03:00,131
2024-01-03 19:43:56+03:00,124
2024-01-03 19:46:39+03:00,226
2024-01-03 21:12:40+03:00,810
2024-01-03 21:22:41+03:00,282
2024-01-04 12:07:47+03:00,118
2024-01-04 21:42:22+03:00,106
2024-01-05 11:25:03+03:00,405
2024-01-06 10:28:44+03:00,144
2024-01-06 10:39:41+03:00,596
2024-01-06 10:45:51+03:00,374
2024-01-06 10:50:48+03:00,324
2024-01-06 10:57:06+03:00,1016
2024-01-06 11:00:49+03:00,714
2024-01-06 11:36:35+03:00,171
2024-01-06 11:47:48+03:00,105
2024-01-06 11:59:05+03:00,212
2024-01-06 12:01:57+03:00,112
2024-01-06 12:09:24+03:00,442
2024-01-06 12:26:19+03:00,853
2024-01-06 12:26:29+03:00,842
2024-01-06 12:37:17+03:00,389
2024-01-06 12:37:22+03:00,400
2024-01-06 13:00:20+03:00,191
2024-01-06 13:07:24+03:00,965
2024-01-06 13:09:32+03:00,936
2024-01-06 13:17:41+03:00,409
2024-01-06 13:41:07+03:00,271
2024-01-06 13:41:19+03:00,315
2024-01-06 14:06:24+03:00,125
2024-01-06 14:16:41+03:00,144
2024-01-06 14:50:45+03:00,833
2024-01-06 14:50:59+03:00,886
2024-01-06 15:00:40+03:00,727
2024-01-06 15:01:02+03:00,663
2024-01-06 15:22:41+03:00,143
2024-01-06 15:33:54+03:00,132
2024-01-06 15:55:12+03:00,275
2024-01-06 15:57:46+03:00,213
2024-01-06 18:22:27+03:00,601
2024-01-06 18:23:02+03:00,549
2024-01-06 18:30:39+03:00,127
2024-01-07 11:05:39+03:00,116
2024-01-07 13:07:22+03:00,127
2024-01-08 05:36:34+03:00,232
2024-01-08 05:48:36+03:00,118
2024-01-08 06:32:39+03:00,213
2024-01-08 09:32:34+03:00,109
2024-01-08 11:03:37+03:00,109
2024-01-08 11:50:18+03:00,142
2024-01-08 12:00:10+03:00,139
2024-01-08 14:28:19+03:00,107
2024-01-08 16:23:14+03:00,108
2024-01-09 03:50:46+03:00,126
2024-01-09 15:08:39+03:00,111
2024-01-09 15:19:26+03:00,263
2024-01-09 15:32:17+03:00,132
2024-01-09 15:44:50+03:00,632
2024-01-09 16:17:31+03:00,616
2024-01-09 18:54:22+03:00,508
2024-01-09 19:05:05+03:00,365
2024-01-09 19:15:07+03:00,194
2024-01-11 12:27:14+03:00,281
2024-01-11 13:16:50+03:00,102
2024-01-11 13:37:36+03:00,185
2024-01-11 14:26:05+03:00,165
2024-01-11 14:29:50+03:00,248
2024-01-11 14:36:25+03:00,885
2024-01-11 14:40:03+03:00,1026
2024-01-11 14:45:33+03:00,630
2024-01-11 14:50:04+03:00,281
2024-01-11 16:34:44+03:00,233
2024-01-11 16:38:31+03:00,623
2024-01-11 16:44:30+03:00,924
2024-01-11 16:48:32+03:00,1057
2024-01-11 16:53:33+03:00,465
2024-01-11 16:58:33+03:00,146
2024-01-11 18:06:55+03:00,486
2024-01-11 18:07:48+03:00,505
2024-01-11 18:17:30+03:00,985
2024-01-11 18:23:23+03:00,791
2024-01-11 18:27:36+03:00,846
2024-01-11 18:34:03+03:00,810
2024-01-11 18:38:10+03:00,674
2024-01-11 18:43:47+03:00,246
2024-01-11 18:56:28+03:00,114
2024-01-12 15:25:21+03:00,147
2024-01-13 13:22:25+03:00,392
2024-01-13 14:25:48+03:00,221
2024-01-13 14:30:54+03:00,118
2024-01-13 14:36:07+03:00,176
2024-01-13 14:48:35+03:00,206
2024-01-13 14:59:56+03:00,323
2024-01-13 15:10:34+03:00,296
2024-01-13 15:20:28+03:00,218
2024-01-13 15:40:20+03:00,185
2024-01-13 17:38:51+03:00,251
2024-01-13 18:01:11+03:00,144
2024-01-13 19:03:22+03:00,178
2024-01-13 19:13:20+03:00,190
2024-01-13 19:38:10+03:00,162
2024-01-13 19:47:59+03:00,133
2024-01-13 20:08:39+03:00,122
2024-01-13 20:31:49+03:00,134
2024-01-13 21:57:35+03:00,174
2024-01-13 23:48:13+03:00,127
2024-01-14 00:30:55+03:00,118
2024-01-14 03:06:52+03:00,358
2024-01-14 16:44:54+03:00,107
2024-01-14 17:36:25+03:00,133
2024-01-14 17:51:14+03:00,186
2024-01-14 18:24:56+03:00,155
2024-01-14 18:35:23+03:00,160
2024-01-14 20:33:35+03:00,165
2024-01-14 21:24:56+03:00,111
2024-01-14 21:37:13+03:00,382
2024-01-14 21:47:49+03:00,141
2024-01-14 23:34:03+03:00,108
2024-01-15 01:14:54+03:00,329
2024-01-15 01:25:53+03:00,155
2024-01-15 07:32:44+03:00,192
2024-01-15 12:01:59+03:00,120
2024-01-15 12:02:17+03:00,117
2024-01-15 16:02:34+03:00,152
2024-01-15 17:42:07+03:00,168
2024-01-15 19:36:14+03:00,146
2024-01-15 19:48:19+03:00,128
2024-01-16 03:05:45+03:00,359
2024-01-16 04:07:20+03:00,143
2024-01-16 04:17:05+03:00,124
2024-01-16 12:58:15+03:00,248
2024-01-17 00:14:25+03:00,102
2024-01-17 13:07:42+03:00,128
2024-01-17 15:52:12+03:00,158
2024-01-17 16:24:22+03:00,115
2024-01-18 11:21:40+03:00,129
2024-01-18 14:30:20+03:00,112
2024-01-18 15:42:00+03:00,183
2024-01-18 15:53:05+03:00,312
2024-01-18 18:55:14+03:00,151
2024-01-18 20:17:19+03:00,167
2024-01-18 20:39:49+03:00,302
2024-01-18 20:50:28+03:00,221
2024-01-18 21:03:08+03:00,185
2024-01-18 22:51:51+03:00,170
2024-01-18 23:28:08+03:00,116
2024-01-19 12:05:56+03:00,103
2024-01-19 12:16:17+03:00,547
2024-01-19 12:25:51+03:00,187
2024-01-19 12:47:43+03:00,243
2024-01-19 12:54:08+03:00,665
2024-01-19 12:54:43+03:00,101
2024-01-19 13:04:43+03:00,831
2024-01-19 13:06:09+03:00,701
2024-01-19 13:25:33+03:00,112
2024-01-19 13:58:02+03:00,155
2024-01-19 14:09:26+03:00,105
2024-01-19 14:23:56+03:00,185
2024-01-19 14:24:52+03:00,265
2024-01-19 14:32:12+03:00,101
2024-01-19 14:32:12+03:00,105
2024-01-19 14:32:12+03:00,102
2024-01-19 14:32:12+03:00,104
2024-01-19 14:32:12+03:00,101
2024-01-19 14:34:12+03:00,109
2024-01-19 14:37:49+03:00,759
2024-01-19 14:45:46+03:00,146
2024-01-19 15:36:27+03:00,208
2024-01-19 15:37:34+03:00,301
2024-01-19 15:46:28+03:00,629
2024-01-19 15:47:42+03:00,493
2024-01-19 15:57:09+03:00,511
2024-01-19 15:58:59+03:00,458
2024-01-19 16:18:05+03:00,116
2024-01-19 16:30:26+03:00,147
2024-01-19 16:40:32+03:00,316
2024-01-19 17:01:35+03:00,105
2024-01-19 17:01:35+03:00,101
2024-01-19 17:02:23+03:00,454
2024-01-19 17:11:39+03:00,924
2024-01-19 17:12:08+03:00,885
2024-01-19 17:22:40+03:00,186
2024-01-19 17:24:02+03:00,124
2024-01-19 18:24:36+03:00,824
2024-01-19 18:25:47+03:00,953
2024-01-19 18:34:15+03:00,887
2024-01-19 18:35:48+03:00,1020
2024-01-19 20:05:13+03:00,216
2024-01-19 20:09:59+03:00,318
2024-01-19 20:13:28+03:00,468
2024-01-19 20:20:14+03:00,813
2024-01-19 20:30:16+03:00,793
2024-01-19 20:30:30+03:00,842
2024-01-19 20:40:52+03:00,252
2024-01-19 20:49:53+03:00,268
2024-01-20 00:12:02+03:00,197
2024-01-20 00:24:39+03:00,167
2024-01-20 00:33:55+03:00,326
2024-01-20 00:39:23+03:00,104
2024-01-20 02:07:00+03:00,131
2024-01-20 02:07:34+03:00,113
2024-01-20 04:33:28+03:00,435
2024-01-20 04:43:40+03:00,213
2024-01-20 04:54:25+03:00,223
2024-01-20 13:52:02+03:00,165
2024-01-20 14:02:10+03:00,218
2024-01-20 14:11:33+03:00,128
2024-01-20 14:21:43+03:00,169
2024-01-20 14:33:05+03:00,166
2024-01-20 15:02:43+03:00,172
2024-01-20 15:15:46+03:00,182
2024-01-20 15:25:01+03:00,124
2024-01-20 15:36:33+03:00,105
2024-01-20 15:47:06+03:00,225
2024-01-20 17:34:55+03:00,107
2024-01-20 18:57:12+03:00,230
2024-01-20 18:59:08+03:00,170
2024-01-20 21:46:17+03:00,234
2024-01-20 21:49:58+03:00,212
2024-01-20 22:23:16+03:00,127
2024-01-20 23:06:48+03:00,108
2024-01-20 23:51:54+03:00,160
2024-01-21 03:50:05+03:00,380
2024-01-21 16:48:01+03:00,135
2024-01-21 16:48:29+03:00,202
2024-01-21 17:00:20+03:00,406
2024-01-21 17:11:10+03:00,283
2024-01-21 17:20:29+03:00,961
2024-01-21 17:20:42+03:00,937
2024-01-21 17:31:00+03:00,682
2024-01-21 17:31:14+03:00,469
2024-01-21 17:51:08+03:00,107
2024-01-21 17:52:25+03:00,373
2024-01-21 18:04:03+03:00,116
2024-01-21 18:14:17+03:00,448
2024-01-21 18:18:26+03:00,358
2024-01-21 19:21:49+03:00,232
2024-01-21 19:22:00+03:00,233
2024-01-21 20:27:52+03:00,372
2024-01-21 20:28:53+03:00,460
2024-01-21 20:37:52+03:00,276
2024-01-21 21:34:48+03:00,559
2024-01-21 21:35:38+03:00,545
2024-01-21 21:45:31+03:00,402
2024-01-21 21:50:31+03:00,676
2024-01-21 21:55:52+03:00,756
2024-01-21 22:01:09+03:00,408
2024-01-21 22:05:53+03:00,139
2024-01-21 23:03:05+03:00,410
2024-01-21 23:05:42+03:00,463
2024-01-21 23:15:33+03:00,309
2024-01-21 23:25:39+03:00,121
2024-01-21 23:44:30+03:00,121
2024-01-21 23:52:49+03:00,135
2024-01-21 23:54:55+03:00,114
2024-01-22 00:05:42+03:00,140
2024-01-23 02:24:12+03:00,238
2024-01-23 03:13:28+03:00,146
2024-01-23 12:56:33+03:00,101
2024-01-23 15:19:45+03:00,103
2024-01-23 19:58:49+03:00,184
2024-01-23 21:03:44+03:00,146
2024-01-23 22:09:48+03:00,103
2024-01-23 23:51:08+03:00,120
2024-01-24 06:59:22+03:00,397
2024-01-24 07:02:57+03:00,670
2024-01-24 07:08:31+03:00,952
2024-01-24 07:13:18+03:00,879
2024-01-24 07:18:47+03:00,319
2024-01-24 08:46:05+03:00,326
2024-01-24 08:46:30+03:00,273
2024-01-24 08:56:30+03:00,799
2024-01-24 08:57:15+03:00,779
2024-01-24 09:31:05+03:00,105
2024-01-24 09:35:59+03:00,673
2024-01-24 09:44:03+03:00,404
2024-01-24 09:46:00+03:00,221
2024-01-24 09:57:17+03:00,307
2024-01-24 10:00:14+03:00,256
2024-01-24 10:09:52+03:00,381
2024-01-24 10:10:18+03:00,489
2024-01-24 10:33:26+03:00,160
2024-01-24 10:45:21+03:00,149
2024-01-24 11:08:26+03:00,317
2024-01-24 11:14:49+03:00,1037
2024-01-24 11:18:08+03:00,1042
2024-01-24 11:26:03+03:00,345
2024-01-24 22:31:36+03:00,403
2024-01-24 22:41:52+03:00,453
2024-01-24 22:54:03+03:00,170
2024-01-24 23:00:00+03:00,140
2024-01-24 23:12:30+03:00,241
2024-01-24 23:22:25+03:00,301
2024-01-24 23:32:12+03:00,181
2024-01-24 23:43:08+03:00,110
2024-01-25 02:00:00+03:00,100
2024-01-25 04:52:21+03:00,160
2024-01-25 05:04:10+03:00,145
2024-01-25 07:02:57+03:00,104
2024-01-25 12:48:35+03:00,172
2024-01-25 13:30:04+03:00,137
2024-01-25 13:31:10+03:00,103
2024-01-25 13:39:51+03:00,445
2024-01-25 13:41:08+03:00,103
2024-01-25 13:42:54+03:00,706
2024-01-25 13:51:13+03:00,947
2024-01-25 13:53:11+03:00,763
2024-01-25 15:00:11+03:00,102
2024-01-25 15:08:59+03:00,493
2024-01-25 15:10:19+03:00,292
2024-01-25 15:24:36+03:00,891
2024-01-25 15:24:58+03:00,893
2024-01-25 15:35:33+03:00,419
2024-01-25 15:48:51+03:00,160
2024-01-25 15:57:45+03:00,769
2024-01-25 15:59:11+03:00,803
2024-01-25 16:07:46+03:00,618
2024-01-25 16:13:41+03:00,434
2024-01-25 16:17:46+03:00,108
2024-01-25 16:35:10+03:00,401
2024-01-25 16:35:20+03:00,294
2024-01-25 17:33:02+03:00,279
2024-01-25 17:40:29+03:00,911
2024-01-25 17:43:19+03:00,965
2024-01-25 17:53:51+03:00,399
2024-01-25 17:55:36+03:00,203
2024-01-25 23:47:22+03:00,197
2024-01-26 01:20:57+03:00,192
2024-01-26 01:32:14+03:00,185
2024-01-26 02:35:09+03:00,139
2024-01-26 02:56:30+03:00,108
2024-01-26 03:54:35+03:00,167
2024-01-26 19:09:19+03:00,217
2024-01-26 20:06:16+03:00,135
2024-01-26 20:38:00+03:00,140
2024-01-26 22:50:05+03:00,248
2024-01-27 02:47:36+03:00,107
2024-01-27 03:22:52+03:00,123
2024-01-27 04:37:27+03:00,119
2024-01-28 10:14:52+03:00,100
2024-01-28 15:42:05+03:00,130
2024-01-28 15:52:09+03:00,160
2024-01-28 17:25:21+03:00,249
2024-01-28 17:35:28+03:00,121
2024-01-28 20:46:06+03:00,160
2024-01-28 20:58:58+03:00,201
2024-01-28 21:11:37+03:00,134
2024-01-29 03:34:00+03:00,160
2024-01-29 03:44:24+03:00,120
2024-01-29 04:21:10+03:00,103
2024-01-29 04:33:22+03:00,412
2024-01-29 04:45:25+03:00,173
2024-01-29 04:56:52+03:00,113
2024-01-29 05:07:48+03:00,198
2024-01-29 06:06:20+03:00,102
2024-01-29 07:02:50+03:00,117
2024-01-29 12:28:43+03:00,149
2024-01-29 14:02:44+03:00,275
2024-01-29 14:26:52+03:00,382
2024-01-29 14:36:51+03:00,372
2024-01-29 14:49:03+03:00,657
2024-01-29 16:35:18+03:00,155
2024-01-29 19:42:19+03:00,278
2024-01-29 19:46:15+03:00,133
2024-01-29 22:02:43+03:00,207
2024-01-29 22:15:12+03:00,235
2024-01-30 02:11:07+03:00,285
2024-01-30 02:36:26+03:00,186
2024-01-30 07:14:13+03:00,123
2024-01-30 07:27:19+03:00,265
2024-01-30 07:37:25+03:00,192
2024-01-30 07:48:08+03:00,147
2024-01-30 07:57:53+03:00,899
2024-01-30 08:00:25+03:00,1015
2024-01-30 08:07:52+03:00,605
2024-01-30 08:10:06+03:00,509
2024-01-30 08:49:24+03:00,397
2024-01-30 08:56:19+03:00,317
2024-01-30 09:14:14+03:00,104
2024-01-30 09:21:18+03:00,552
2024-01-30 09:26:36+03:00,412
2024-01-30 09:30:38+03:00,230
2024-01-30 10:32:25+03:00,422
2024-01-30 10:38:57+03:00,248
2024-01-30 12:10:56+03:00,151
2024-01-30 12:15:06+03:00,110
2024-01-30 13:29:46+03:00,299
2024-01-30 13:31:28+03:00,291
2024-01-30 13:44:40+03:00,340
2024-01-30 13:45:47+03:00,337
2024-01-30 14:05:49+03:00,531
2024-01-30 14:08:31+03:00,436
2024-01-30 14:45:14+03:00,630
2024-01-30 14:45:59+03:00,651
2024-01-30 14:55:02+03:00,873
2024-01-30 14:55:41+03:00,891
2024-01-30 15:05:12+03:00,312
2024-01-30 15:06:00+03:00,227
2024-01-30 15:15:25+03:00,238
2024-01-30 15:29:37+03:00,106
2024-01-30 15:40:18+03:00,253
2024-01-30 16:26:48+03:00,179
2024-01-30 16:36:56+03:00,201
2024-02-01 05:46:58+03:00,113
2024-02-01 08:57:50+03:00,147
2024-02-01 10:26:59+03:00,165
2024-02-01 15:52:13+03:00,218
2024-02-01 15:57:26+03:00,181
2024-02-01 16:01:50+03:00,156
2024-02-01 16:09:49+03:00,142
2024-02-01 16:13:18+03:00,253
2024-02-01 16:22:03+03:00,169
2024-02-02 02:16:57+03:00,103
2024-02-02 02:27:28+03:00,112
2024-02-02 03:15:01+03:00,516
2024-02-02 03:25:11+03:00,152
2024-02-02 07:19:19+03:00,245
2024-02-02 09:03:46+03:00,167
2024-02-02 10:10:50+03:00,466
2024-02-02 12:14:35+03:00,642
2024-02-02 12:17:11+03:00,766
2024-02-02 12:23:18+03:00,108
2024-02-02 12:23:18+03:00,105
2024-02-02 12:23:18+03:00,103
2024-02-02 12:23:18+03:00,104
2024-02-02 12:27:12+03:00,697
2024-02-02 12:36:42+03:00,140
2024-02-02 12:36:54+03:00,194
2024-02-02 12:47:06+03:00,615
2024-02-02 12:57:10+03:00,262
2024-02-02 12:57:55+03:00,220
2024-02-02 14:42:35+03:00,368
2024-02-02 14:44:26+03:00,342
2024-02-02 14:52:29+03:00,295
2024-02-02 14:53:06+03:00,350
2024-02-02 15:03:41+03:00,255
2024-02-02 15:15:00+03:00,218
2024-02-02 15:18:29+03:00,179
2024-02-02 15:30:46+03:00,230
2024-02-02 15:32:21+03:00,144
2024-02-02 15:46:12+03:00,168
2024-02-02 15:56:02+03:00,312
2024-02-02 15:58:17+03:00,245
2024-02-02 16:12:16+03:00,131
2024-02-02 16:14:22+03:00,315
2024-02-02 16:21:24+03:00,573
2024-02-02 16:24:01+03:00,244
2024-02-02 16:32:58+03:00,326
2024-02-02 16:36:20+03:00,216
2024-02-02 17:22:12+03:00,277
2024-02-02 17:22:38+03:00,388
2024-02-02 17:32:30+03:00,288
2024-02-02 17:32:39+03:00,264
2024-02-02 17:55:37+03:00,497
2024-02-02 17:56:37+03:00,572
2024-02-02 18:05:36+03:00,104
2024-02-02 18:05:36+03:00,102
2024-02-02 18:05:36+03:00,107
2024-02-02 18:05:36+03:00,101
2024-02-02 18:05:59+03:00,900
2024-02-02 18:08:07+03:00,108
2024-02-02 18:16:30+03:00,258
2024-02-02 19:27:03+03:00,586
2024-02-02 19:27:22+03:00,561
2024-02-02 19:36:14+03:00,701
2024-02-02 19:37:23+03:00,707
2024-02-02 19:51:59+03:00,217
2024-02-02 19:59:58+03:00,833
2024-02-02 20:01:11+03:00,829
2024-02-02 20:10:05+03:00,737
2024-02-02 20:12:13+03:00,687
2024-02-02 20:20:43+03:00,212
2024-02-02 20:22:14+03:00,298
2024-02-02 20:32:20+03:00,537
2024-02-02 20:33:18+03:00,494
2024-02-02 21:09:54+03:00,113
2024-02-02 21:55:58+03:00,637
2024-02-02 21:59:33+03:00,776
2024-02-02 22:06:17+03:00,253
2024-02-02 22:18:02+03:00,119
2024-02-02 22:29:19+03:00,206
2024-02-02 22:39:32+03:00,155
2024-02-03 13:14:47+03:00,211
2024-02-03 19:06:14+03:00,102
2024-02-03 20:50:12+03:00,207
2024-02-04 02:24:37+03:00,174
2024-02-04 06:37:20+03:00,131
2024-02-04 07:43:28+03:00,102
2024-02-04 09:11:24+03:00,105
2024-02-04 13:07:15+03:00,254
2024-02-04 18:33:20+03:00,120
2024-02-04 18:44:53+03:00,293
2024-02-04 19:04:18+03:00,179
2024-02-04 19:05:25+03:00,170
2024-02-04 21:04:46+03:00,539
2024-02-04 21:05:21+03:00,526
2024-02-04 21:13:52+03:00,226
2024-02-04 21:16:26+03:00,211
2024-02-04 21:30:35+03:00,261
2024-02-04 21:31:40+03:00,249
2024-02-04 21:47:05+03:00,772
2024-02-04 21:48:03+03:00,719
2024-02-04 21:55:33+03:00,103
2024-02-04 21:55:33+03:00,105
2024-02-04 21:55:33+03:00,108
2024-02-04 21:56:59+03:00,769
2024-02-05 00:41:40+03:00,200
2024-02-05 00:50:35+03:00,469
2024-02-05 01:00:01+03:00,105
2024-02-05 05:20:26+03:00,105
2024-02-05 05:30:45+03:00,102
2024-02-05 05:47:46+03:00,233
2024-02-05 05:58:34+03:00,145
2024-02-05 07:32:10+03:00,120
2024-02-05 13:08:43+03:00,149
2024-02-05 13:30:57+03:00,187
2024-02-05 13:32:04+03:00,513
2024-02-05 13:40:57+03:00,1018
2024-02-05 13:41:19+03:00,976
2024-02-05 13:50:59+03:00,324
2024-02-05 13:51:39+03:00,175
2024-02-05 14:47:08+03:00,305
2024-02-05 14:51:50+03:00,101
2024-02-05 14:51:50+03:00,111
2024-02-05 14:57:22+03:00,380
2024-02-05 15:20:05+03:00,869
2024-02-05 15:21:00+03:00,940
2024-02-05 15:29:41+03:00,411
2024-02-05 15:31:01+03:00,323
2024-02-05 15:47:23+03:00,160
2024-02-05 15:56:36+03:00,706
2024-02-05 16:08:08+03:00,106
2024-02-05 16:23:01+03:00,520
2024-02-05 16:23:28+03:00,512
2024-02-05 16:35:12+03:00,103
2024-02-05 16:40:38+03:00,297
2024-02-05 17:52:14+03:00,912
2024-02-05 17:52:53+03:00,874
2024-02-05 18:02:49+03:00,566
2024-02-05 18:02:54+03:00,520
2024-02-05 22:50:58+03:00,188
2024-02-05 23:05:50+03:00,154
2024-02-05 23:48:41+03:00,127
2024-02-05 23:49:15+03:00,276
2024-02-06 14:22:03+03:00,660
2024-02-06 14:32:02+03:00,294
2024-02-06 14:42:36+03:00,774
2024-02-06 15:09:58+03:00,921
2024-02-06 15:20:55+03:00,271
2024-02-06 16:08:12+03:00,174
2024-02-06 21:43:44+03:00,134
2024-02-07 03:41:06+03:00,220
2024-02-07 03:51:40+03:00,394
2024-02-07 04:00:54+03:00,156
2024-02-07 05:11:59+03:00,320
2024-02-07 05:25:28+03:00,147
2024-02-07 05:33:10+03:00,144
2024-02-07 15:18:39+03:00,126
2024-02-08 03:29:32+03:00,102
2024-02-08 07:03:28+03:00,122
2024-02-08 07:16:16+03:00,100
2024-02-08 08:40:07+03:00,123
2024-02-08 09:46:26+03:00,103
2024-02-09 09:16:04+03:00,119
2024-02-09 09:32:06+03:00,160
2024-02-09 10:02:49+03:00,119
2024-02-09 10:36:13+03:00,219
2024-02-09 10:46:51+03:00,123
2024-02-09 12:38:49+03:00,377
2024-02-09 12:50:10+03:00,104
2024-02-09 13:32:06+03:00,127
2024-02-09 17:22:06+03:00,118
2024-02-09 21:49:42+03:00,135
2024-02-09 22:30:02+03:00,110
2024-02-10 00:24:26+03:00,268
2024-02-10 00:34:30+03:00,146
2024-02-10 00:55:17+03:00,120
2024-02-10 05:21:35+03:00,151
2024-02-10 07:32:42+03:00,179
2024-02-10 13:13:11+03:00,173
2024-02-10 14:09:33+03:00,105
2024-02-10 14:09:40+03:00,107
2024-02-10 14:19:00+03:00,1011
2024-02-10 14:19:38+03:00,977
2024-02-10 15:52:52+03:00,281
2024-02-10 15:58:54+03:00,410
2024-02-10 16:02:45+03:00,114
2024-02-10 18:17:19+03:00,396
2024-02-10 18:27:38+03:00,715
2024-02-10 18:30:37+03:00,672
2024-02-10 18:37:39+03:00,226
2024-02-10 18:45:28+03:00,427
2024-02-10 18:49:19+03:00,667
2024-02-10 18:59:20+03:00,565
2024-02-10 19:01:55+03:00,314
2024-02-10 19:11:51+03:00,114
2024-02-10 19:24:47+03:00,179
2024-02-10 20:10:52+03:00,678
2024-02-10 20:12:12+03:00,759
2024-02-10 20:20:51+03:00,167
2024-02-10 21:59:22+03:00,923
2024-02-10 21:59:45+03:00,959
2024-02-10 22:09:40+03:00,604
2024-02-10 22:10:17+03:00,552
